file,sheet,codice_rispondente,col_index,domanda,risposta,etichette
Inseganti-futuri.xlsx,Risposte del modulo 1,sani26,4,"In che modo utilizzi l’intelligenza artificiale per personalizzare l’insegnamento?
(Nota: la personalizzazione si riferisce alle strategie didattiche finalizzate a garantire a ogni studente una propria forma di eccellenza cognitiva, offrendo possibilità elettive per coltivare le proprie potenzialità intellettive.)",Non insegno,
Inseganti-futuri.xlsx,Risposte del modulo 1,sani26,5,"Puoi darci uno o più esempi di prompt che utilizzi?


Un prompt è un input di testo che viene fornito a un sistema di intelligenza artificiale o a un modello linguistico per ottenere una risposta o un output generato. In altre parole è porre una domanda o dare un'istruzione a un assistente virtuale o a un chatbot.",Chatgpt,
Inseganti-futuri.xlsx,Risposte del modulo 1,sani26,6,Puoi fornire esempi specifici di come l'IA ha migliorato l'apprendimento dei tuoi studenti?,Non insegno ancora,
Inseganti-futuri.xlsx,Risposte del modulo 1,sani26,7,In che modo l'intelligenza artificiale ti aiuta a migliorare l'apprendimento dei tuoi studenti?,Non insegno,
Inseganti-futuri.xlsx,Risposte del modulo 1,sani26,8,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua didattica?,Non insegno,
Inseganti-futuri.xlsx,Risposte del modulo 1,sani26,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?",Solo e unicamente pro,
Inseganti-futuri.xlsx,Risposte del modulo 1,sani26,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",La valutazione,
Inseganti-futuri.xlsx,Risposte del modulo 1,Bello20,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",“-“,
Inseganti-futuri.xlsx,Risposte del modulo 1,Bello20,2,Quali sono i tuoi strumenti preferiti e perché?,ChatGPT perché è facile da utilizzare,
Inseganti-futuri.xlsx,Risposte del modulo 1,Bello20,3,"In che modo utilizzi l’intelligenza artificiale per individualizzare l’insegnamento?
(Nota: l’individualizzazione si riferisce alle strategie didattiche che mirano ad assicurare a tutti gli studenti il raggiungimento delle competenze fondamentali del curricolo, attraverso una diversificazione dei percorsi di insegnamento.)",Ancora non insegno,
Inseganti-futuri.xlsx,Risposte del modulo 1,Bello20,4,"In che modo utilizzi l’intelligenza artificiale per personalizzare l’insegnamento?
(Nota: la personalizzazione si riferisce alle strategie didattiche finalizzate a garantire a ogni studente una propria forma di eccellenza cognitiva, offrendo possibilità elettive per coltivare le proprie potenzialità intellettive.)",Ancora non insegno,
Inseganti-futuri.xlsx,Risposte del modulo 1,Bello20,5,"Puoi darci uno o più esempi di prompt che utilizzi?


Un prompt è un input di testo che viene fornito a un sistema di intelligenza artificiale o a un modello linguistico per ottenere una risposta o un output generato. In altre parole è porre una domanda o dare un'istruzione a un assistente virtuale o a un chatbot.",Che cos’è…,
Inseganti-futuri.xlsx,Risposte del modulo 1,Bello20,6,Puoi fornire esempi specifici di come l'IA ha migliorato l'apprendimento dei tuoi studenti?,Non insegno,
Inseganti-futuri.xlsx,Risposte del modulo 1,Bello20,7,In che modo l'intelligenza artificiale ti aiuta a migliorare l'apprendimento dei tuoi studenti?,Non insegno,
Inseganti-futuri.xlsx,Risposte del modulo 1,Bello20,8,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua didattica?,Non insegno,
Inseganti-futuri.xlsx,Risposte del modulo 1,Bello20,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?","I pro sono trovare informazioni in tempi brevi, i contro che può non esserci una rielaborazione dei dati e quindi una non acquisizione.",
Inseganti-futuri.xlsx,Risposte del modulo 1,Bello20,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",Non insegno,
Inseganti-futuri.xlsx,Risposte del modulo 1,ACCA02,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)","""_""",
Inseganti-futuri.xlsx,Risposte del modulo 1,ACCA02,2,Quali sono i tuoi strumenti preferiti e perché?,secondo me è valida per tutto,
Inseganti-futuri.xlsx,Risposte del modulo 1,ACCA02,3,"In che modo utilizzi l’intelligenza artificiale per individualizzare l’insegnamento?
(Nota: l’individualizzazione si riferisce alle strategie didattiche che mirano ad assicurare a tutti gli studenti il raggiungimento delle competenze fondamentali del curricolo, attraverso una diversificazione dei percorsi di insegnamento.)",non ho mai insegnato,
Inseganti-futuri.xlsx,Risposte del modulo 1,ACCA02,4,"In che modo utilizzi l’intelligenza artificiale per personalizzare l’insegnamento?
(Nota: la personalizzazione si riferisce alle strategie didattiche finalizzate a garantire a ogni studente una propria forma di eccellenza cognitiva, offrendo possibilità elettive per coltivare le proprie potenzialità intellettive.)",non ho mai insegnato,
Inseganti-futuri.xlsx,Risposte del modulo 1,ACCA02,5,"Puoi darci uno o più esempi di prompt che utilizzi?


Un prompt è un input di testo che viene fornito a un sistema di intelligenza artificiale o a un modello linguistico per ottenere una risposta o un output generato. In altre parole è porre una domanda o dare un'istruzione a un assistente virtuale o a un chatbot.","se avessi una classe a cui dovrò sottoporre una verifica chiedere: Devo elaborare una verifica per la mia classe di seconda superiore con tema ciclo dell'acqua, sono riuscita a trattare l'argomento e ti sottopongo il programma che ho seguito, elabora un test dove ci sono 4 domande a risposta multipla e 6 a risposta aperta. cerca di essere chiaro nella domande aperte e dammi una possibile griglia di valutazione.",
Inseganti-futuri.xlsx,Risposte del modulo 1,ACCA02,6,Puoi fornire esempi specifici di come l'IA ha migliorato l'apprendimento dei tuoi studenti?,"io non insegno, ma a me è stata molto utile sia nella comprensione di alcune lezioni, che nella schematizzazione ma anche nella traduzione e ricerca di articoli scientifici per la mia tesi.",
Inseganti-futuri.xlsx,Risposte del modulo 1,ACCA02,7,In che modo l'intelligenza artificiale ti aiuta a migliorare l'apprendimento dei tuoi studenti?,semplificando la didattica e adattandola alla classe,
Inseganti-futuri.xlsx,Risposte del modulo 1,ACCA02,8,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua didattica?,non insegno,
Inseganti-futuri.xlsx,Risposte del modulo 1,ACCA02,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?","i pro sono tantissimi, se usata nel modo corretto aiuta sia il docente che gli alunni, bisogna però saperla usare, quindi i contro purtroppo sono tanti, perchè semplifica anche troppo la vita degli studenti",
Inseganti-futuri.xlsx,Risposte del modulo 1,ACCA02,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",secondo me non dovrebbe essere usata dai ragazzi per fare riassunti o ragionamenti,
Inseganti-futuri.xlsx,Risposte del modulo 1,sser26,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",-,
Inseganti-futuri.xlsx,Risposte del modulo 1,sser26,2,Quali sono i tuoi strumenti preferiti e perché?,"Generazione di testi, immagini e presentazioni; per la capacità di velocizzare molte operazioni a basso valore aggiunto per concentrare l'energia sulle attività davvero importanti.",
Inseganti-futuri.xlsx,Risposte del modulo 1,sser26,3,"In che modo utilizzi l’intelligenza artificiale per individualizzare l’insegnamento?
(Nota: l’individualizzazione si riferisce alle strategie didattiche che mirano ad assicurare a tutti gli studenti il raggiungimento delle competenze fondamentali del curricolo, attraverso una diversificazione dei percorsi di insegnamento.)","Per declinare modelli standard in relazione a specifici contesti. Fornito un modello, l'ia può proporre e fornire spunti interessanti, che poi possono essere implementati.",
Inseganti-futuri.xlsx,Risposte del modulo 1,sser26,4,"In che modo utilizzi l’intelligenza artificiale per personalizzare l’insegnamento?
(Nota: la personalizzazione si riferisce alle strategie didattiche finalizzate a garantire a ogni studente una propria forma di eccellenza cognitiva, offrendo possibilità elettive per coltivare le proprie potenzialità intellettive.)","Per declinare format, template, lezioni precedentemente utilizzati in relazione a contesti differenti",
Inseganti-futuri.xlsx,Risposte del modulo 1,sser26,5,"Puoi darci uno o più esempi di prompt che utilizzi?


Un prompt è un input di testo che viene fornito a un sistema di intelligenza artificiale o a un modello linguistico per ottenere una risposta o un output generato. In altre parole è porre una domanda o dare un'istruzione a un assistente virtuale o a un chatbot.","In allegato fornisco un PDF contenente un template per [scopo iniziale]. Il template si riferisce a [dettagli template iniziale]. Sulla base del template fornito, rispondendo in chat, elabora un template per [scopo finale].",
Inseganti-futuri.xlsx,Risposte del modulo 1,sser26,6,Puoi fornire esempi specifici di come l'IA ha migliorato l'apprendimento dei tuoi studenti?,Al momento no,
Inseganti-futuri.xlsx,Risposte del modulo 1,sser26,7,In che modo l'intelligenza artificiale ti aiuta a migliorare l'apprendimento dei tuoi studenti?,Al momento non ho studenti,
Inseganti-futuri.xlsx,Risposte del modulo 1,sser26,8,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua didattica?,Nessuna difficoltà,
Inseganti-futuri.xlsx,Risposte del modulo 1,sser26,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?","Pro: automazione di attività a basso valore aggiunto, risparmio di tempo, velocità nell'elaborazione del materiale bibliografico. Contro: in mancanza di un uso critico, può compromettere la capacità di ragionamento ed essere utilizzata in modo anti-etico.",
Inseganti-futuri.xlsx,Risposte del modulo 1,sser26,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?","In generale, l'intelligenza artificiale non dovrebbe essere utilizzata per automatizzare processi valutativi o decisionali. Costituisce un ottimo strumento per finalità progettuali. In ogni caso, è uno strumento che tutti dovrebbero saper utilizzare, in maniera critica.",
Inseganti-futuri.xlsx,Risposte del modulo 1,Poli03,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",-,
Inseganti-futuri.xlsx,Risposte del modulo 1,Poli03,2,Quali sono i tuoi strumenti preferiti e perché?,-,
Inseganti-futuri.xlsx,Risposte del modulo 1,Poli03,3,"In che modo utilizzi l’intelligenza artificiale per individualizzare l’insegnamento?
(Nota: l’individualizzazione si riferisce alle strategie didattiche che mirano ad assicurare a tutti gli studenti il raggiungimento delle competenze fondamentali del curricolo, attraverso una diversificazione dei percorsi di insegnamento.)",-,
Inseganti-futuri.xlsx,Risposte del modulo 1,Poli03,4,"In che modo utilizzi l’intelligenza artificiale per personalizzare l’insegnamento?
(Nota: la personalizzazione si riferisce alle strategie didattiche finalizzate a garantire a ogni studente una propria forma di eccellenza cognitiva, offrendo possibilità elettive per coltivare le proprie potenzialità intellettive.)",-,
Inseganti-futuri.xlsx,Risposte del modulo 1,Poli03,5,"Puoi darci uno o più esempi di prompt che utilizzi?


Un prompt è un input di testo che viene fornito a un sistema di intelligenza artificiale o a un modello linguistico per ottenere una risposta o un output generato. In altre parole è porre una domanda o dare un'istruzione a un assistente virtuale o a un chatbot.",-,
Inseganti-futuri.xlsx,Risposte del modulo 1,Poli03,6,Puoi fornire esempi specifici di come l'IA ha migliorato l'apprendimento dei tuoi studenti?,-,
Inseganti-futuri.xlsx,Risposte del modulo 1,Poli03,7,In che modo l'intelligenza artificiale ti aiuta a migliorare l'apprendimento dei tuoi studenti?,-,
Inseganti-futuri.xlsx,Risposte del modulo 1,Poli03,8,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua didattica?,Capacità di utilizzarla adeguatamente,
Inseganti-futuri.xlsx,Risposte del modulo 1,Poli03,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?","Contro: utilizzo improprio da parte degli studenti. Viene utilizzata per fare i compiti, verifiche ed  esami senza studiare e/o capire e/o ragionare.

Pro: velocizzare alcuni iter e focalizzarsi sull'obiettivo",
Inseganti-futuri.xlsx,Risposte del modulo 1,Poli03,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",Tutte quelle pratiche in cui l'IA inibisce il ragionamento dei ragazzi,
Inseganti-futuri.xlsx,Risposte del modulo 1,affa02,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",-,
Inseganti-futuri.xlsx,Risposte del modulo 1,affa02,9,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nella didattica?,Non ho esperienza di insegnamento,
Inseganti-futuri.xlsx,Risposte del modulo 1,affa02,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?","Non sviluppa il pensiero critico, non acquisisci determinate capacità. 
Pro: può essere utile per velocizzare i tempi",
Inseganti-futuri.xlsx,Risposte del modulo 1,affa02,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",Non ho ancora utilizzato l'intelligenza artificiale poiché ancora non insegno,
Inseganti-futuri.xlsx,Risposte del modulo 1,Ioli28,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",-,
Inseganti-futuri.xlsx,Risposte del modulo 1,Ioli28,2,Quali sono i tuoi strumenti preferiti e perché?,Automazione attività lavorative,
Inseganti-futuri.xlsx,Risposte del modulo 1,Ioli28,3,"In che modo utilizzi l’intelligenza artificiale per individualizzare l’insegnamento?
(Nota: l’individualizzazione si riferisce alle strategie didattiche che mirano ad assicurare a tutti gli studenti il raggiungimento delle competenze fondamentali del curricolo, attraverso una diversificazione dei percorsi di insegnamento.)",Creare spiegazioni personalizzate,
Inseganti-futuri.xlsx,Risposte del modulo 1,Ioli28,4,"In che modo utilizzi l’intelligenza artificiale per personalizzare l’insegnamento?
(Nota: la personalizzazione si riferisce alle strategie didattiche finalizzate a garantire a ogni studente una propria forma di eccellenza cognitiva, offrendo possibilità elettive per coltivare le proprie potenzialità intellettive.)",Semplificare in base allo stile cognitivo,
Inseganti-futuri.xlsx,Risposte del modulo 1,Ioli28,5,"Puoi darci uno o più esempi di prompt che utilizzi?


Un prompt è un input di testo che viene fornito a un sistema di intelligenza artificiale o a un modello linguistico per ottenere una risposta o un output generato. In altre parole è porre una domanda o dare un'istruzione a un assistente virtuale o a un chatbot.","Scrivere una mail, creare una dieta, riassumi questo articolo",
Inseganti-futuri.xlsx,Risposte del modulo 1,Ioli28,6,Puoi fornire esempi specifici di come l'IA ha migliorato l'apprendimento dei tuoi studenti?,Più attinente al loro modus,
Inseganti-futuri.xlsx,Risposte del modulo 1,Ioli28,7,In che modo l'intelligenza artificiale ti aiuta a migliorare l'apprendimento dei tuoi studenti?,Più attinente al loro modus,
Inseganti-futuri.xlsx,Risposte del modulo 1,Ioli28,8,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua didattica?,Scarsa conoscenza personale,
Inseganti-futuri.xlsx,Risposte del modulo 1,Ioli28,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?",Perdita di attitudine alla ricerca,
Inseganti-futuri.xlsx,Risposte del modulo 1,Ioli28,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",Sostituzione del docente,
Inseganti-futuri.xlsx,Risposte del modulo 1,Lupi09,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",-,
Inseganti-futuri.xlsx,Risposte del modulo 1,Lupi09,9,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nella didattica?,Non insegno,
Inseganti-futuri.xlsx,Risposte del modulo 1,Lupi09,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?",Facilitano e velocizzano molti compiti e ricerche ma sarebbe opportuno saperli fare anche senza l'ia,
Inseganti-futuri.xlsx,Risposte del modulo 1,Lupi09,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",Sostituzione del docente e automazione delle valutazioni,
Inseganti-futuri.xlsx,Risposte del modulo 1,pina54,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",-,
Inseganti-futuri.xlsx,Risposte del modulo 1,pina54,9,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nella didattica?,Non insegno,
Inseganti-futuri.xlsx,Risposte del modulo 1,pina54,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?","Velocità come pro,",
Inseganti-futuri.xlsx,Risposte del modulo 1,pina54,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",Non so,
